ID,Comment
ham,랄동규 개웃기네ㅋㅋㅋㅋㅋ
ham,지멘이도 사람이야 임마 사이좋게지내 지멘이같은애 얼마없어
ham,ㅋㅋㅋㅋ발헤임 잔잔하니 왤케 재밌냐
ham,많은 사람들이 모르시는데 임마가 아니라 인마 입니다. 이놈아 줄임말. 자막 틀렸길래
ham,랄로 확실히 1년전보다 재밌어졌네 영상마다 억지유행어하나만들고 20분내내 원패턴이였는데
ham,스오꺼 영상 정주행하고 배워라
ham,하아.. 존나 우려먹네
ham,자주좀 올려
ham,그래서 뉴트리아는 언제 잡으러 가나요
ham,찬호야 외주 걍 계속 쓰자 이사람 영상 ㅈㄴ재밌다
ham,다른건 다 넘어가는데 일베는 맞제 ㅋㅋ 노무현 입에 사시미 물고있는 짤을 친구가 보내줬는데 재밌어서 저장했다 ㅋㅋ
ham,웬만한여자들근데 랄로모름 ㅋㅋㅋㅋㄹㅇ
ham,코인방송 하자
ham,보는 입장에서는 재밌는데 팀으로 만나면 재앙이 따로 없겠노
ham,오랜만에 존나 재밌었다 하...
ham,편집이 이븐하게 익지 않았어요
ham,질식사는 어딨어
ham,ㅋㄱ
ham,랄로가 계속 재밌다고 본인입으로 말하니 나까지기분좋다
ham,다음 영상은 언제 올라오나요?
ham,참고로 랄로도 MZ다
ham,편집 폼 좀 돌아온 거 같은데
ham,에휴.. 옆집 철수네는 아들이 그렇게 편집을 열심히 한다는데... 너도 좀 본 받아라 응.?
ham,썸네일 왜케 선글라스 낀 이연복 셰프님 닮았냐
ham,요즘 옛날 랄로 폼 나오는 것 같으면 개추 ㅋㅋ
ham,랄로도 못살리네
ham,ㅋㅋㅋ ㅈㄴ 재밌게 봤나보네
ham,진자 이거하나면 흑백요리사 뚝딱인데  20분으로 12화요약본 ㄷㄷ
ham,아....어릴떄 먹던 랄튜브맛이 기억나요... 합격입니다
ham,진짜 찢어지게 재밌었다 ㅋㅋㅋ
ham,인사를안해 ㅈㄴ 웃었네 ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,요새 긁는애들 많나? 편집으로 많이 걷어낼건데도 감정상한게 보이네
ham,시대를 관통하는 의료대란 비판영상
ham,발헤임은 웰메이드가 맞다
ham,흑백요리사 열심히 보셨잖아
ham,이 영상은 보류하겠습니다
ham,나서스는 진짜 죽이고싶긴 하다
ham,이거진짜 생방으로 몇 시간 한거야 ㅋㅋ 플탐만 200시간은 나올 거 같은데
ham,어린 친구들 안목있네
ham,전역 D-530
ham,ㅋㅋㅋㅋㅋ개구쟁이 ㅈㄴ웃기네
ham,앞을 못보는 1급 시각장애인입니다. 어느덧 16년정도가 지났네요. 목소리 여전히 예쁘시네요. 영상 잘 듣고 갑니다. 랄로
ham,다혜처럼 운전해서 왔습니다.
ham,랄하
ham,업로드 속도가 감당이 안돼
ham,오늘도 싼데비스탄을 보러감
ham,왜 재밌냐 요새
ham,랄팤 발헤임은 언제나옴?
ham,이번거 ㅈㄴ웃긴데 ㅋㅋㅋㅋㅋㅋㅋ
ham,실력이 날로 역겨워지긴하네
ham,카운터는 울라프나 모데같은거지 케넨이면 쉬운데..
ham,랄로
ham,영상이 올라왔다는 건 오늘 방송 킨다 봐도 되죠?
ham,재밌는데 또 멍석말이하노
ham,오늘 영상 다봤는데 재밌네요
ham,W선마 블라디 언제 볼 수 있노
ham,와... 난 랄쌤 조명같은거 진짜 1도 신경 안쓰고 그러는 줄 알았는데 은근 관심 많았구나... 진짜 의외다...
ham,지맨님 대구사세요? 저희아버지 대구에서 택시 하시는데 이주전쯤에 어떤사람이 이어폰 두고내렷다고 저한테 말씀하셨거든요 구라아니에요
ham,푹 쉰다고 진짜 푹 쉬면 Auto K...
ham,아 오늘거 왤케 개쳐웃기냐 ㅋㅋㅋ
ham,이번꺼 소리도 안켜고 봤는데 개재밋네 감다살ㅋㅋ
ham,새 편집자야 너 재능 없으니까 개성 죽여
ham,랄로 그는 전설이다
ham,이분 원래 롤 막하지않나 왜캐 간절해보이시지
ham,어떤팀이 우르곳을 꺼낸 이유
ham,오랜만에 저챗 ㅈㄴ 재밌노 ㅋㅋㅋㅋ 이대로만 해
ham,편집도 맛없는데 랄로 자체도 재미없어졌어 진짜 무도보는 느낌임
ham,랄로야 각성해라
ham,클린봇이 적절한 표현을 감지했습니다.
ham,여당파 치고는 문재인 때 소신발언 많이 하셨잖아~
ham,일라오이 만두 맨들어 잘 먹었습니다 ㅎㅎ
ham,지맨이 밀당 잘하누
ham,롤 좀 하자
ham,거지맨 완벽한 조연이었다 너 센스있어
ham,랄로 왜이리 화가 많아졌어요 ㅠㅠ 4년전 영상때가 딱좋았다
ham,피자호빵이 편집한 옛날영상 싹 다 정주행하고 그것만 따라해 그럼 욕먹을 일 없음
ham,이 썸네일은 봐도봐도 ㅈㄴ 웃기네
ham,행복해라
ham,역대급이네 ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ
ham,지맨이는 ㄹㅇgoat네 방송감 디진다
ham,오랜만에 마스터이 보니까 로이조 생각나노
ham,장사천재 조사장님 어감이 개웃기네 ㅋㅋㅋㅋㅋ
ham,이사람 코인 손절당했나요?
ham,진짜 입담이 ㅋㅋㅋㅋㅋㅋ욕없이 어쩜 저리 말할수있을까
ham,동현이 부계팟나
ham,로무띠
ham,오빠 사랑해
ham,아 발헤임편 ㅈㄴ재밌었다 ㄹㅇㅋㅋ
ham,이거 언제 방송임? ㅋㅋㅋㅋ 개웃기네
ham,호루라기가 ㅈㄴ 웃기네 ㅋㅋㅋㅋ
ham,드디어 랄튜브가 정상화 되는 것 같네
ham,역시 항상 마지막화에는 감동이 있다
ham,왜이리 못해졌냐ㅋㅋ 일부러 못한거만 올렸나보네
ham,롤이나 해라
ham,진짜 존나 겜 맛있게한다 ㅋㅋㅋ
ham,와 요즘 왜케 자주올리냐
ham,아 ㅈㄴ 재밌다 지맨이가 진짜 잘살리네
ham,지코 ㅋㄱㄱ십
ham,지맨이랑 곰보게임도 재밌었는데 올라오려나
ham,엄마 미안해...나 롤 하고싶어..
ham,요네 존나 웃기네ㅋㅋ
ham,개노잼 종겜 좀 그만 올리라
ham,다음 작품 언제나오나요?
ham,30분 개맛잇너ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
ham,외주라네요~
ham,폼절정이다 ㅋㅋㅋㅋㅋ
ham,컷편집좀 자연스럽게 안됌????
ham,편집 되돌려
ham,100만원 개 오바긴했어
ham,존나 재밌다 다음편 내놔~
ham,PS가 다음 영상으로 랄로 저격하면 감다살 ㅇㅈ
ham,찬호는 빡쳐야 제맛
ham,이사람 요즘 노래틀고 왤케 부끄러워함
ham,상했잖아..
ham,아니 이거 어디서 봤는데..? 본점이 아니었나?? ㅋㅋㅋㅋㅋㅋㅋ
ham,지맨이 마지막에 감다살이네 ㅋㅋㅋ
ham,진짜 플레이 개역하다
ham,오늘저녁은영화보러왔으니까 낼볼게개이득
ham,그래그래 편집자야 욕 많이 먹었으니 앞으로는 착하게 살아야한다~
ham,근데 니들 이거 엄마랑 여친한테 보여줄 수 있어? ㅋㅋ
ham,발헤임 더 내놔
ham,일끝나고 밥먹고 씻으니 나오는 랄튜브...안락하구만...
ham,요새 폼 좀 되찾았네
ham,두 번째 일라오이 판은 ㄹㅇ 풀버전으로 봐야되는데 ㅋㅋㅋㅋㅋ
ham,발헤임 시리즈 볼만한가요?? 1편에 원시인으로 나와서 그냥 껐는데
ham,어우 편집이 아찔하네요
ham,나 실버2인데 첫판 브라이어는 진지하게 나보다 못하는거같은데? ㅋ
ham,썸넬부터웃기네 진짜ㅋㅋㅋㅋㅋ랄황
ham,인트로부터 잇몸만개
ham,랄로 여친생김? 텐션 왜케 좋아짐?
ham,잘한다 잘해 너무 잘한다
ham,다외웠노 ㅋㅋㅋㅋ
ham,이새끼 영상 갑자기 왤케 재밌어짐?
ham,재미없다
ham,맛있다맛있어
ham,마이 요녀석 요거 별미네 ㅋㅋ
ham,철가방 소환사는 뭔뎈ㅋㅋ
ham,이거시리즈 재미있네
ham,고고한 사나이 김찬호
ham,거지맨과 김해소년 ㄷㄷ
ham,시작에서 터졌다 ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,발헤임에는 낭만이 있다
ham,영상 반납
ham,클린봇이 부적절한 표현을 감지했습니다.
ham,와 나 순간 썸네일 이연복쉐프님인줄알았네
ham,댓글999는 못참지~
ham,거지맨 이인간.. 낭만 실력 노력 방송각 고점이 ㅈㄴ 높은 역대급 인재다
ham,채팅창 잘못 줏어먹었다는 표현이 개웃기네ㅋㅋㅋ
ham,걍 갈갈갈갈 아악~ 이거밖에 없노
ham,발헤임은 존나 미식이였던거임
ham,할아버지가 약과말고 두바이쪼꼬렛을 드시네
ham,잘보고갑니다
ham,맛있다
ham,얘는 역겹게 못하는데 자기 잘못이러고 하는 꼴을 못 보겠네
ham,리딸까지 할 정도인가........
ham,발헤임 재밌는 모먼트가 얼마나 많은데 다 빠지고 편집 개맛없네.... 이게 맞아...? 정식 편집채널이....
ham,아이 영상 텀이 왜이래
ham,아 로블록스 개재밌는 게임이었네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,랄로 억텐 줄이니까 다시 잼써지네
ham,까스까스? 이거 화생방이네요
ham,그래 이맛이야. 게임이랑 자투리 몇개끼워놓은 이맛. 칭찬할게
ham,예전에는 조곤조곤 말하는 느낌이 남아있었는데  요즘은 그냥 발성 자체의 볼륨이 커졌네 랄쌤 힘좀 빼봐요
ham,그래서 얼굴배틀 어캐됨??
ham,똥겜중에 최고였다
ham,확실히 랄로는 노가리랑 종겜이 제일 재밌다
ham,본채널에 발헤임 올릴줄 몰랐네 지 방송인생 경종치게한 주범인데
ham,랄로 도구로 동생 닮았음
ham,이거 더해줘
ham,난 전여친이랑 여행가서 랄로 재밌다고 같이 봤었는데 지고난 뒤에 꽃인줄 알았읍니다 ㅠㅠ
ham,아아 바쓰바쓰 나도 바쓰
ham,흑백요리사야 고오맙다~
ham,요즘 랭크 정글들 진짜 10창이네 ㅋㅋㅋ
ham,발헤임 안처올리냐?
ham,일주일간의 파견 그리고 랄로 아 ㅈㄴ 맛있다
ham,매일 출근도장 찍으란 말이야
ham,배우들도 경력직으로 뽑아야하는구나
ham,제밋슴니다.
ham,사실 2년전 3년전 랄로였으면 이딴 편집이어도 다들 재밌게 봤을텐데 아무래도 흠...
ham,아니 싱싱할 때 촤라락 해서 올리던가 유통기한 지났으면 폐기하던가 알로에벌꿀마냥 버리긴 아까우니 한입해볼까는 에휴
ham,궁 쓰고 뛰어내려는 미친놈아 ㅋㅋㅋ
ham,랄로
ham,맛있었다
ham,롤!
ham,나는 보X살 먹을래
ham,아웃트로 20초 국룰은 어따버림..?
ham,제발 영상 업로드 좀 빨리해줘 진짜로.. 부탁한다
ham,랄로와 지맨 너~무 재밌어
ham,오랜만에 롤하는거 보는데 롤은 정신병이 맞는거같다......
ham,방송 재밌게 해야되니까 두번은 돌려봤을듯 재현하는거ㅈㄴ웃기네ㅋㅋㅋㅋ
ham,아 오랜만에 ㅈㄴ웃었네
ham,ㅈㄴ 재미있네 ㅋㅋㅋㅋㅋㅋ
ham,후반부터 소리 이상한데
ham,흠..
ham,다시 봐도 새롭네 ㄷ ㄷ
ham,닉네임 딸깍 한번에 이득 많이 봤네 ㅋㅋ
ham,재밌다
ham,개꿀잼ㄹㅇ
ham,마지맏에 랄뚜기들 달래는거 개귀엽네 진짜ㅋㅋㅋㅋ
ham,아 이거 언제까지해 하면서 존나 재밌게 보고있네 ㅋㅋㅋㅋㅋㅋㅋ
ham,랄로 머리 개좋네 장면 하나하나 기억하고 따라하는거는 머리좋은애들 밖에 못하는데
ham,하루에 100만원은 족하 버는분이 내돈주면은 이러고 계시니 너무 공감이되네요
ham,앞부분 토크 너무 재밋다.. 앞으로 이렇게만 가보자
ham,처음 인트로 코가 무스너클이네 ㄷㄷ
ham,폼 돌아왔노 ㅋㅋ
ham,진짜 얘는 방송천재임ㅋㅋ
ham,스웨인에 개구쟝이 마이.. 재미난 편이로군요..
ham,마지막 진짜 감다살이네 지맨이형 ㅋㅋㅋㅋ
ham,발헤임..
ham,이임생 울먹이듯이 랄로를 보고 울먹이며 왔습니다
ham,오늘은 편집도 랄로도 폼이 괜찮구나
ham,근데 트만이는 왜 그만둠
ham,국장 곱버스 치는 속도로 달려왔습니다
ham,편집 중간에 왜케 짤림
ham,ㅈㄴ 웃기네 ㅋㅋ
ham,최초로 탑을 오른 정복자 랄하드....
ham,조회수 올려준다고 영상 더 달라고
ham,그래 편집자야 푹 쉬고 1일1영상으로 만나자~
ham,사실 저정도 학원 보냇는데 저러면 영재가 아니라 경계선이다
ham,ㅋㅋ
ham,진짜 60억인구중에 얘가 제일 재밌음
ham,지맨씨 침대도 좋은 걸로 바꿔주면 안되나요.. 마음이 너무 아파요
ham,진짜 랄로 감다뒤네 개노잼 안성재따라하기 뇌절하는걸 좋다고 유튜브로 올려놨네ㅋㅋㅋㅋㅋ
ham,ㅋㅋㅋㅋㅋ 재밌다
ham,편집 감성자체가 랄로 암살하는거같은데 한번도 랄로 영상보면서 불편한적 없었는데 이건 중간중간 왜 이딴걸 넣어놓은걸까라는 생각이듬
ham,맛있네~
ham,아이큐 꼴등 구라안치고 피파인거 같았음ㅋㅋㅋ
ham,롤 영상 좀 해다오
ham,편집 이상해졌누
ham,남빈이 고용해라
ham,진짜 영화를 본 것 같은 기분이었습니다. 발헤임 하시는 거 보면서 정말 많이 웃었습니다. 거지맨님이랑 랄로님의 케미도 너무 잘 즐겼구요. 정말 재미있었습니다. 감사합니다.
ham,ㄹㅇ 감다살ㅋㅋㄲㅋㅋ
ham,제발 롤 좀 해라ㅡㅡ
ham,이런 게임을 2기가에 꽊꽉 눌러담은 제작자는 도대체 뭘까..?
ham,롤 좀 이제 올려주세요  롤 보고싶어요
ham,영상 볼만함?
ham,야자 할 때 몰래 보는 랄튜브
ham,분점사라짐??
ham,억텐봐라
ham,엘든링해라 찬호야..그립다
ham,언제 영상이냐 도대체
ham,이맛이아냐 같이 밤새면서 바이오리듬 맞추고 봐야 재밌지
ham,김찬호 방송 자주 안 키는 노벨 개구쟁이상 드립니다.
ham,랄리오 올리오
ham,풀영상도 보고싶당..
ham,건강은 생각하지말고 파더까지만 빠르게 만들어주세요~
ham,랄로 야부리터는 거 넣어주는 거 너무 좋다 진짜
ham,영화 볼래요
ham,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 들리햄 드립이 개웃기제 ㅋㅋㅋ
ham,랄로 유튜브 정상화 당했냐 이틀마다 올라오다가 4일에 한번 올라오네
ham,이건 무슨겜이에여?
ham,랄 찬호 한잔해~
ham,거지맨 몰입하는거 넘재미사.ㅋㅋㅋ
ham,병원에 하루 종일 누워있는 저에게 일용할 양식을 주셔서 감사합니다.
ham,ㄹㅇ빵터졋네
ham,너무달아~~~
ham,봉화 대통령은 나가라 ㅋㅋㅋㅋ
ham,발헤임 맛잇어요 어서 다주세요
ham,미쳤다
ham,엘든링은 안봐도 발헤임 시리즈는 다보는거 알제 랄로야 청자수에 연연하지말고 꿀잼 발헤임 오래오래 하자
ham,랄공겜 존버합니다
ham,제발 롤좀 올려줘 ㅠㅠ
ham,ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,편집 빨리빨리좀 해라 편집자야
ham,진짜 준나 재밌었닼ㅋㅋㅋㅋ
ham,사실 롤보다 더 재밌다....
ham,애타게 거지맨을 기다리는 랄로...
ham,탑시작 ㅈ나웃기네 ㅋㅋㅋㅋ
ham,그래 랄집자도 푹 쉬고 그냥 영상 올리지 마라!
ham,이번편 개재밌네
ham,마이 왜 잘함 ㅋㅋ
ham,아 이번영상은 진짜 퇴근하고보니까 행복할 정도네
ham,내년 11월20일이 올까....?
ham,아 진짜 ㅈㄴ웃기다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,근데 처음에 콜한애 결국 얼굴깠음?
ham,다라이가 머했다고?ㅋㅋㅋㅋ 개터졌다
ham,아 할머니 영상 꿍쳐둔거나 볼껄
ham,엄마 이거봐 이상해 ㅜㅜㅜㅜ
ham,혜민이 듀오 ㅋㅋㅋㅋㅋㅋ 에휴
ham,마지막화 나올까봐 두렵다...
ham,린킨파크 엄마처럼 달려왔습니다
ham,zzzzzzzzzzzzzzzz끝과 시작이 같은남자
ham,랄로는 그냥 플래티넘정도가 맞는것가틍ㅁ
ham,결론 현정권 ㅋ
ham,마이 잘하네
ham,한 2년만에 봤는데 재밌네 ㅋㅋㅋㅋㅋㅋ
ham,진짜 맛없네 조회수보니 나만 느낀게 아니노 걍 롤이나 하자 랄로야 구독자 다 빠진다
ham,뭐야 왜 재밌음??ㅋㅋ
ham,막겜 오르가즘 온표정 개웃기네 ㅋㅋㅋㅋ
ham,선 롱소드 3포 아 현웃터졌노
ham,마지막 요네 진짜 어이없네 머임 ㅋㅋㅋㅋㅋㅋㅋ
ham,썸넬 이병헌임?
ham,탑 시작 ㅇㅈ랄 ㅋㅋㅋㅋㅋㅋ
ham,블라디 EW가 막혔나요 패치로??
ham,이런 거 보면 늙기 싫음..
ham,모르는 대사가 없노ㅋㅋㅋ
ham,우르곳은 e가 핵심인데 너무 막쓰는데 맞추지도 못하고..  그렇게 하는거 아닌디
ham,김찬호 신나서 대사 따라하는거 ㅈㄴ 귀엽네 ㅋㅋㅋㅋㅋㅋ 얼마나 흑백요리사 재밌게 본거야
ham,궁쓰고 창문 뛰어내리란게 ㅈㄴ 웃기네 ㅋㅋ
ham,롤보다 재밌다 ㅋㅋㅋ
ham,진짜 존나게 재밌구나...
ham,러스트도 그렇고 낭만넘치네..
ham,아니 이색기 롤안함? 보자보자하니까 롤 올라올생각을안하네 롤내놔
ham,음이탈좀 고만내라 귀 개따갑네
ham,뭔가 요즘 알던맛이 아니넹
ham,등반ㅋㅋ
ham,마이한게 존나 웃기네 ㅋㅋ
ham,랄로는 말을 참 재밌게 한다 나도 배우고 싶다 저런 위트
ham,ㅈㄴ 재밌는데
ham,탑마이 개잘하네
ham,진짜 다들 억까하는줄 알았는데 편집 너무 촌스러움....
ham,최근에 영상들 때문인지 주변 친구들 다 구독 끊고 그러던데 다시 나아져서 다행이다
ham,랄로씨 크산테 부탁드립니다!
ham,맛있다
ham,실력에 비해 티어가 너무 낮음
ham,이즈... 사이온이?
ham,가재맨인줄알고 섬찟했노 ㅋㅋㅋㅋㅋ
ham,거지맨 감다살ㅋㅋㅋ
ham,랄로가 흑백요리사 봐서 좋다 정주행 한번 싹 하고 오니까 개잼있네 ㅋㅋ
ham,블라디 ew가 아니라 왜 w먼저쓰거나 e 차지 왜 안하지
ham,이 장면 아이언맨2에서 본거 같아
ham,ㅋㅋㅋ
ham,냥파스에요
ham,술만 먹으면 올려주는 랄로 미쳣다
ham,진짜 구취 할 때가 된거 같네
ham,요즘 폼 좋노 ㅋㅋ
ham,랄로블록스 더해줘
ham,조회수 봐라 ㅉㅉ 그냥 랄로에는 롤만 쳐올리고 랄롱에 종겜 풀로 올려 여기올려도 보지도않는데 사람들
ham,이 블라디미르는 합격입니다로 맞춘 랄로 GOAT ㅇㅈㅇㅈ
ham,이게 언젯적 방송이야
ham,존잼
ham,9분  10초 도네 또 선넘었나보네 ㅉ
ham,그래 이 맛이야!
ham,진짜 요네같은 애들 맨날 만나는데 저런애들은 정지 안주고 아무것도 사용안한사람들 무고벤 때리는 막장운영 라이엇코리아 ㅋㅋ 도인비도 스펠체크로 정지먹여버리는 라코 정말 대단합니다
ham,거지맨처럼 느리게 왔습니다..
ham,지맨아 진짜 재밌었다 다음 컨텐츠도 기대할게
ham,연말결산 들어갈거같음 ㅋㅋ
ham,얼굴 자신있는 치수는 그냥 ㅋㅋ만치라고 자꾸  링밖에서 때리면 이거 신고감이야 ㅋㅋ
ham,이대로 발헤임 버리는거임..?
ham,편집 하면잘하는놈이 wwe건거였네
ham,스윗 랄팔육
ham,어째서? 내가 아는거지 ㅋㅋㅋㅋㅋㅋ
ham,폼 좋아졌네 뭐지
ham,아직 개발중이라는 사실
ham,우리 사장님이 착해졌어요
ham,이거 풀버전 어서보노 불법노점상 있었는데
ham,나라카일 설명 회상 좋네
ham,진맨아 하 진짜... 너는 진짜... 고맙다
ham,요즘 랄로 재밌다 옛날느낌나고
ham,와 진짜 재미없네
ham,외주였다고합니다
ham,코코로 찾아와라
ham,랄로 왜 메랜 안함?
ham,성현이집가자
ham,발헤임강점기 종료
ham,신기한게 흑백요리사 아예 안보고 내용 1도 모르는데 영상이 재밌네
ham,이런거 자주 올려라 찬호야 이게 맞다
ham,공공장소에서 랄로쟝 영상 보는사람만 돌을 던져라!
ham,자~드가 료이키 텐카이
ham,게임 인기 급상승 동영상 #7
ham,롤이 그립읍니다
ham,ㅋㅋㅋ
ham,가렌 비유 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,가렌비유는 ㄹㅇ 천재노 ㅋㅋㅋ
ham,우르곳 솔랭에서 보이면 진짜 개짜증나는데
ham,스시가 추천
ham,낭만 ㅈ대네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,요번 영상은 정말 맛있다 ㅋㅋㅋㅋ
ham,진짜 재미없어졌넹
ham,10새끼와 개구장이는 종이 한장차이구나
ham,ㅈㄴ 재밌었습니다 감사합니다
ham,티원이 지고 젠지가 이겨서 LPL 한테 질거같다던 랄로팬이면 개추
ham,한평생 집에서 쉬고있는 랄붕이들
ham,랄로가 드디어 로블을
ham,롤보다 이런게 훨씬 더 재밌다
ham,진짜 방송 존나 잘하네
ham,와 롤 언제접냐 진짜 ㅋㅋㅋㅋㅋ
ham,롤 안하냐??
ham,이번에 개재밌네
ham,이상한거 못느꼈는데 댓글 왜이러냐
ham,진짜 ㅈ노잼됐네 하..
ham,원딜러 가 아닌 앰딜러 발음 좋습니다
ham,영상이 이븐하지 않아.. 차라리 풀버전이 좋아
ham,롤꺼져 ㄹㅇ
ham,의사나오고 ㅈㄴ재밋네ㅡㅋㅋㅋㅋㅋㅋ
ham,막판 숨막히게 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,우르 곧잘하는 아이
ham,음 맛있구나 keep going 하거라 음음.
ham,완 할려면 앞으로 2주넘게남은거같은데 롤 배치는 내년에나오나
ham,낭만..
ham,발헤임 맛있네
ham,지맨씨 낭만있는 거지였네
ham,ㅋㅋㅋㅋㅋㅋㅋㅋ 한 반년넘게 안보다 제목이 재밌어서 오랜만에 봤는데 옛날 그느낌나네
ham,롤 영상 올라올때까지 100만 조회수는 포기하자잇~
ham,트린 리액션 궁쓰고 뛰어내리면 됌 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋ
ham,롤 언제하냐구ㅠㅠㅠㅠ
ham,그냥 코인이나 하러 가자...
ham,뭘 올려도 100만부터 시작하노
ham,저 정도면 거지맨이 아니라 랄로 애착인형이네
ham,피오라 카운터 마이 ㅇㄷ
ham,와 ㅋㅋㅋㅋㅋㅋ 갓겜이네
ham,매칭주작이 실존하긴 한가보네 25연승 달리니까 바로 팀에 랄로 박아주는거 보소 ㄷㄷ
ham,군대 핸드폰 남은시간 30분 전엔 역시 랄로..
ham,ㅈ노잼
ham,아오 랄쌤...! 흑백요리사 안볼라고 했는데 뭔 말인지 모르겠어서 봐야겠넹
ham,파상풍 좀 빨리 올려라 개집자야
ham,몇번을 본거야 ㅋㅋ
ham,다 큰 성인이 로블록스 하는게 이렇게 재미있어도됨?
ham,아 ㅋㅋㅋㅋㅋ 인트로에서 옛날에 먹던 그 찬호 맛이 난다
ham,왜 랄롱이 더 느리게 올라옴
ham,아니 근데 편집이 왤케 느린거임
ham,랄로님 헤드셋 어디껀가요?
ham,랄로 야무지게 봤나보네
ham,랄성재ㄷㄷㄷ
ham,우리의 가슴의 별 볼래요
ham,잘먹겠습니다~
ham,가재맨인줄...
ham,신났네
ham,끝은 새로운 시작
ham,재미만있구먼
ham,먼훗날 기록될 현대문학.
ham,조회수 점점 내려가네
ham,갑자기 파카가 왜나옴? 아니 파카가 들어오는부분도 보여줘야재 영상을
ham,요즘???? 옛날 랄로 폼 나오는 것 같으면ㅎㅎ!! 개추 ㅋㅋ
ham,여혐논란 일베노란 이후 유튜브 구독자 떡상한  희한한 120만 김해청년....
ham,ㄱ
ham,발헤임 음식월드컵을 해~
ham,대창연 아이큐 하드캐리
ham,근데 던윈 얻는 방법보니 종결무기 같은데 마지막 보스에서 다른 무기 쓴 이유가 머임? 저게 더 좋음?
ham,이새gi의 방송 리뷰는 영혼이 있어 실제로 보go 와서 살려주잖아
ham,코코로 ㅈㄴ 웃기네 ㅋㅋㅋㅋ
ham,양심잇으면 지맨이한테 100만원이라도 부쳐줘라 ㅋㅋ
ham,진짜 롤도 다망해서 랄로 유튜브 조회수도 많이 떨어졌네
ham,마지막 개추하네 ㅋㅋㅋㅋ
ham,개노잼 ㅋㅋㄹㅃㅃ
ham,엔딩깔끔하다
ham,이 영상은 이븐하게 익었네요
ham,이제는 복붙도 대충하네 광고충련들 ㅋㅋㅋㅋ
ham,롤.. 그만해야겠지??
ham,랄로의 롤 대소동
ham,ㅋㅋㅋㅋ 이런 순수재미 오랫만이다
ham,유통기한 지난 거 그만 주세요. 탈나요.
ham,고의트롤이 진짜 재밌냐?
ham,랄로야 롤 언제하노
ham,아니 롤 언제올라옴
ham,존나 낭만있었습니다 감사합니다 랄로와 거지맨....
ham,ㄴㅈ
ham,랄로 요즘 폼 미쳤네ㅋㅋ
ham,자막 맞춤법 너무거슬리네 근데
ham,노벨고혈상 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
ham,ㅈㄴ재밌네ㅋㅋㅋㅋ
ham,왜이리 ㅈㄴ노잼이냐
ham,잭재앙 돌아왔구나.
ham,ㅋㅋㅋㅋ
ham,풀영상의 감동이 안느껴지네
ham,발헤임 끝까지 해주세요 ㅠㅠㅠ 넘잼슴
ham,야 이번꺼는 3~5년전 영상edit 느낌나고 재밌는데 얶까들 너무 심하다 ㅋㅋㅋ 롤 인게임뿐만 아니라 썰도 많이 넣으니 랄로 입담 덕에 확실히 재밌음
ham,공부 하기싫어서 억지로 하는 아이가 아니리 공부가 너무 재밌어서 하는 아이같네요
ham,아이고 공휴일 점심에 귀한 것을.. 감사합니다
ham,랄로 바깥활동 많이 하나보네 목소리가 밝아짐 ㅋㅋ
ham,롤보다 100배는 더 신선하고 잼있다
ham,웬만하면 편집으로 뭐라 안하는데 이건 진짜 개똥내 너무 심함 ㅇㅇ
ham,저같은 새끼들 때문에 고생 많으십니다 . 랄로님 화이팅 하십쇼
ham,오늘은 존나맛있네
ham,랄로 여전히 유ㅜㅅ기네
ham,확실히 조회수가 떨어지네
ham,근데 랄로 진짜 방송에 특화된게 저걸 다 기억하고 그대로 재현해내네 ㅋㅋㅋ
ham,재성이 누구임
ham,에베레스트에서 사랑을 찾다
ham,제로산소 제로산소~
ham,이거 화질 왜이럼
